transect_id,species_name,species_code,total_length,abundance
2009_76,mycteroperca_acutirostris,myc_acu,5,3
2009_76,mycteroperca_acutirostris,myc_acu,15,3
2009_76,mycteroperca_acutirostris,myc_acu,25,1
2009_76,epinephelus_marginatus,epi_mar,25,1
2009_76,epinephelus_marginatus,epi_mar,30,1
2009_76,odontoscion_dentex,odo_den,5,4
2009_76,pomacanthus_paru,pom_par,30,1
2009_76,pseudocaranx_dentex,pse_den,15,8
2009_76,sphoeroides_testudineus,sph_tes,5,1
2009_76,stegastes_fuscus,ste_fus,5,14
2009_76,halichoeres_poeyi,hal_poe,5,1
2009_76,holacanthus_tricolor,hol_tri,15,1
2009_76,stegastes_variabilis,ste_var,5,2
2009_76,synodus_synodus,syn_syn,15,1
2009_77,anisotremus_virginicus,ani_vir,15,2
2009_77,chaetodon_striatus,cha_str,15,2
2009_77,coryphopterus_glaucofraenum,cor_gla,5,1
2009_77,diplodus_argenteus,dip_arg,15,6
2009_77,haemulon_aurolineatum,hae_aur,5,2
2009_77,haemulon_aurolineatum,hae_aur,15,3
2009_77,pseudupeneus_maculatus,pse_mac,5,3
2009_77,sphoeroides_spengleri,sph_spe,5,1
2009_77,sphoeroides_spengleri,sph_spe,15,1
2009_77,cryptotomus_roseus,cry_ros,5,6
2009_77,diplectrum_radiale,dip_rad,5,1
2009_77,gnatholepis_thompsoni,gna_tho,5,1
2009_78,anisotremus_virginicus,ani_vir,25,1
2009_78,chaetodon_striatus,cha_str,5,2
2009_78,chaetodon_striatus,cha_str,15,2
2009_78,coryphopterus_glaucofraenum,cor_gla,5,5
2009_78,coryphopterus_glaucofraenum,cor_gla,7,8
2009_78,diplodus_argenteus,dip_arg,5,3
2009_78,diplodus_argenteus,dip_arg,15,2
2009_78,haemulon_aurolineatum,hae_aur,5,11
2009_78,haemulon_aurolineatum,hae_aur,15,1
2009_78,haemulon_atlanticus,hae_atl,5,10
2009_78,sphoeroides_spengleri,sph_spe,5,1
2009_78,stegastes_fuscus,ste_fus,5,1
2009_78,stegastes_fuscus,ste_fus,12,1
2009_78,diplectrum_radiale,dip_rad,5,1
2009_78,gnatholepis_thompsoni,gna_tho,5,1
2009_78,serranus_flaviventris,ser_fla,5,1
2009_78,sparisoma_radians,spa_rad,5,1
2009_79,anisotremus_virginicus,ani_vir,15,2
2009_79,anisotremus_virginicus,ani_vir,25,1
2009_79,chaetodon_striatus,cha_str,5,2
2009_79,azurina_multilineata,azu_mul,15,1
2009_79,coryphopterus_glaucofraenum,cor_gla,5,1
2009_79,diplodus_argenteus,dip_arg,5,1
2009_79,diplodus_argenteus,dip_arg,15,9
2009_79,haemulon_aurolineatum,hae_aur,15,10
2009_79,holocentrus_adscensionis,hol_ads,15,1
2009_79,epinephelus_marginatus,epi_mar,40,1
2009_79,pareques_acuminatus,par_acu,15,1
2009_79,pomacanthus_paru,pom_par,15,1
2009_79,sphoeroides_spengleri,sph_spe,5,1
2009_79,diplectrum_radiale,dip_rad,5,1
2009_79,serranus_flaviventris,ser_fla,5,1
2009_79,serranus_flaviventris,ser_fla,15,1
2009_79,synodus_synodus,syn_syn,5,1
2009_80,anisotremus_virginicus,ani_vir,15,3
2009_80,anisotremus_virginicus,ani_vir,25,3
2009_80,chaetodon_striatus,cha_str,15,1
2009_80,azurina_multilineata,azu_mul,15,4
2009_80,coryphopterus_glaucofraenum,cor_gla,5,1
2009_80,diplodus_argenteus,dip_arg,5,2
2009_80,diplodus_argenteus,dip_arg,15,10
2009_80,haemulon_aurolineatum,hae_aur,15,57
2009_80,hypsoblennius_invemar,hyp_inv,5,1
2009_80,mycteroperca_acutirostris,myc_acu,15,1
2009_80,mycteroperca_acutirostris,myc_acu,25,1
2009_80,pseudupeneus_maculatus,pse_mac,15,1
2009_80,pseudupeneus_maculatus,pse_mac,25,2
2009_80,sphoeroides_spengleri,sph_spe,5,1
2009_80,sphoeroides_spengleri,sph_spe,15,1
2009_80,diplectrum_radiale,dip_rad,15,2
2009_80,serranus_flaviventris,ser_fla,5,1
2009_80,sparisoma_frondosum,spa_fro,15,1
2009_81,abudefduf_saxatilis,abu_sax,15,15
2009_81,abudefduf_saxatilis,abu_sax,20,1
2009_81,anisotremus_virginicus,ani_vir,25,1
2009_81,azurina_multilineata,azu_mul,15,2
2009_81,coryphopterus_glaucofraenum,cor_gla,5,1
2009_81,diplodus_argenteus,dip_arg,15,8
2009_81,haemulon_aurolineatum,hae_aur,5,12
2009_81,haemulon_aurolineatum,hae_aur,15,42
2009_81,haemulon_atlanticus,hae_atl,15,10
2009_81,holocentrus_adscensionis,hol_ads,15,1
2009_81,holocentrus_adscensionis,hol_ads,25,2
2009_81,hypsoblennius_invemar,hyp_inv,5,2
2009_81,malacoctenus_delalandii,mal_del,5,3
2009_81,mycteroperca_acutirostris,myc_acu,15,2
2009_81,odontoscion_dentex,odo_den,15,4
2009_81,pomacanthus_paru,pom_par,25,2
2009_81,sphoeroides_spengleri,sph_spe,5,1
2009_81,stegastes_fuscus,ste_fus,5,4
2009_81,stegastes_fuscus,ste_fus,12,4
2009_81,diplectrum_radiale,dip_rad,15,1
2009_81,serranus_flaviventris,ser_fla,5,1
2009_81,sparisoma_frondosum,spa_fro,5,2
2009_81,sparisoma_radians,spa_rad,5,3
2009_82,anisotremus_virginicus,ani_vir,15,1
2009_82,anisotremus_virginicus,ani_vir,25,1
2009_82,chaetodon_striatus,cha_str,15,3
2009_82,coryphopterus_glaucofraenum,cor_gla,5,6
2009_82,coryphopterus_glaucofraenum,cor_gla,7,1
2009_82,diplodus_argenteus,dip_arg,15,9
2009_82,diplodus_argenteus,dip_arg,25,1
2009_82,haemulon_aurolineatum,hae_aur,15,2
2009_82,holocentrus_adscensionis,hol_ads,25,1
2009_82,pseudupeneus_maculatus,pse_mac,5,1
2009_82,stegastes_fuscus,ste_fus,5,5
2009_82,serranus_flaviventris,ser_fla,5,1
2009_83,chaetodon_striatus,cha_str,5,2
2009_83,chaetodon_striatus,cha_str,15,1
2009_83,azurina_multilineata,azu_mul,15,1
2009_83,coryphopterus_glaucofraenum,cor_gla,5,15
2009_83,diplodus_argenteus,dip_arg,15,4
2009_83,epinephelus_marginatus,epi_mar,15,1
2009_83,stegastes_fuscus,ste_fus,5,7
2009_83,stegastes_fuscus,ste_fus,12,1
2009_83,gnatholepis_thompsoni,gna_tho,5,1
2009_83,halichoeres_poeyi,hal_poe,5,1
2009_83,serranus_flaviventris,ser_fla,5,1
2009_83,sparisoma_radians,spa_rad,5,1
2009_84,anisotremus_virginicus,ani_vir,15,1
2009_84,anisotremus_virginicus,ani_vir,25,2
2009_84,chaetodon_striatus,cha_str,15,2
2009_84,azurina_multilineata,azu_mul,15,2
2009_84,diplodus_argenteus,dip_arg,15,5
2009_84,haemulon_aurolineatum,hae_aur,15,3
2009_84,odontoscion_dentex,odo_den,15,1
2009_84,sphoeroides_spengleri,sph_spe,5,1
2009_84,diplectrum_radiale,dip_rad,5,2
2009_84,synodus_synodus,syn_syn,25,1
2009_85,anisotremus_virginicus,ani_vir,15,2
2009_85,chaetodon_striatus,cha_str,15,1
2009_85,azurina_multilineata,azu_mul,15,7
2009_85,coryphopterus_glaucofraenum,cor_gla,5,2
2009_85,diplodus_argenteus,dip_arg,15,3
2009_85,haemulon_aurolineatum,hae_aur,15,100
2009_85,hypsoblennius_invemar,hyp_inv,5,1
2009_85,mycteroperca_acutirostris,myc_acu,15,1
2009_85,epinephelus_marginatus,epi_mar,15,1
2009_85,epinephelus_marginatus,epi_mar,30,2
2009_85,pomacanthus_paru,pom_par,25,2
2009_85,pseudupeneus_maculatus,pse_mac,15,1
2009_85,cryptotomus_roseus,cry_ros,15,7
2009_86,diplodus_argenteus,dip_arg,15,3
2009_86,mycteroperca_acutirostris,myc_acu,25,1
2009_86,epinephelus_marginatus,epi_mar,15,2
2009_86,parablennius_pilicornis,par_pil,5,1
2009_86,sphoeroides_spengleri,sph_spe,5,3
2009_86,stephanolepis_hispidus,ste_his,15,5
2009_86,haemulon_parra,hae_par,25,1
2009_87,diplodus_argenteus,dip_arg,5,4
2009_87,diplodus_argenteus,dip_arg,25,6
2009_87,mycteroperca_acutirostris,myc_acu,25,1
2009_87,parablennius_pilicornis,par_pil,5,1
2009_87,pseudupeneus_maculatus,pse_mac,5,1
2009_87,sphoeroides_spengleri,sph_spe,5,2
2009_87,stephanolepis_hispidus,ste_his,15,5
2009_87,fistularia_tabacaria,fis_tab,30,1
2009_88,diplodus_argenteus,dip_arg,5,10
2009_88,diplodus_argenteus,dip_arg,15,80
2009_88,diplodus_argenteus,dip_arg,25,10
2009_88,mycteroperca_acutirostris,myc_acu,25,1
2009_88,epinephelus_marginatus,epi_mar,15,1
2009_88,parablennius_marmoreus,par_mar,5,1
2009_88,sphoeroides_spengleri,sph_spe,5,1
2009_88,stegastes_fuscus,ste_fus,5,2
2009_88,stephanolepis_hispidus,ste_his,15,4
2009_89,diplodus_argenteus,dip_arg,5,1
2009_89,diplodus_argenteus,dip_arg,15,2
2009_89,hypsoblennius_invemar,hyp_inv,5,1
2009_89,mycteroperca_acutirostris,myc_acu,5,2
2009_89,parablennius_pilicornis,par_pil,5,5
2009_89,parablennius_pilicornis,par_pil,7,1
2009_89,sphoeroides_spengleri,sph_spe,5,1
2009_89,stephanolepis_hispidus,ste_his,5,1
2009_89,stephanolepis_hispidus,ste_his,15,4
2009_90,hypsoblennius_invemar,hyp_inv,5,1
2009_90,epinephelus_marginatus,epi_mar,15,2
2009_90,parablennius_pilicornis,par_pil,5,3
2009_90,pseudocaranx_dentex,pse_den,25,40
2009_90,sphoeroides_spengleri,sph_spe,5,1
2009_90,stephanolepis_hispidus,ste_his,5,1
2009_90,stephanolepis_hispidus,ste_his,15,3
2009_91,chaetodon_striatus,cha_str,5,1
2009_91,coryphopterus_glaucofraenum,cor_gla,5,1
2009_91,diplodus_argenteus,dip_arg,5,2
2009_91,diplodus_argenteus,dip_arg,15,1
2009_91,epinephelus_marginatus,epi_mar,25,1
2009_91,parablennius_marmoreus,par_mar,5,1
2009_91,parablennius_pilicornis,par_pil,5,2
2009_91,pseudupeneus_maculatus,pse_mac,15,1
2009_91,sphoeroides_spengleri,sph_spe,5,2
2009_91,stephanolepis_hispidus,ste_his,15,1
2009_92,abudefduf_saxatilis,abu_sax,5,1
2009_92,abudefduf_saxatilis,abu_sax,15,25
2009_92,abudefduf_saxatilis,abu_sax,20,1
2009_92,diplodus_argenteus,dip_arg,5,51
2009_92,diplodus_argenteus,dip_arg,15,1
2009_92,epinephelus_marginatus,epi_mar,15,1
2009_92,parablennius_marmoreus,par_mar,5,1
2009_92,parablennius_pilicornis,par_pil,5,1
2009_92,stegastes_fuscus,ste_fus,5,2
2009_92,stephanolepis_hispidus,ste_his,15,2
2009_93,abudefduf_saxatilis,abu_sax,5,10
2009_93,abudefduf_saxatilis,abu_sax,15,11
2009_93,abudefduf_saxatilis,abu_sax,20,3
2009_93,labrisomus_nuchipinnis,lab_nuc,15,1
2009_93,epinephelus_marginatus,epi_mar,15,2
2009_93,epinephelus_marginatus,epi_mar,25,1
2009_93,parablennius_pilicornis,par_pil,5,6
2009_93,stegastes_fuscus,ste_fus,5,2
2009_93,stephanolepis_hispidus,ste_his,5,1
2009_93,stegastes_variabilis,ste_var,5,1
2009_94,chaetodon_striatus,cha_str,5,2
2009_94,diplodus_argenteus,dip_arg,15,23
2009_94,diplodus_argenteus,dip_arg,25,4
2009_94,epinephelus_marginatus,epi_mar,15,2
2009_94,epinephelus_marginatus,epi_mar,25,1
2009_94,parablennius_pilicornis,par_pil,5,2
2009_94,pseudupeneus_maculatus,pse_mac,5,1
2009_94,sphoeroides_spengleri,sph_spe,5,2
2009_94,stephanolepis_hispidus,ste_his,15,2
2009_94,fistularia_tabacaria,fis_tab,30,1
2009_94,porichthys_porosissimus,por_por,25,1
2009_95,abudefduf_saxatilis,abu_sax,5,1
2009_95,abudefduf_saxatilis,abu_sax,15,4
2009_95,diplodus_argenteus,dip_arg,5,1
2009_95,diplodus_argenteus,dip_arg,15,2
2009_95,diplodus_argenteus,dip_arg,25,1
2009_95,parablennius_pilicornis,par_pil,5,3
2009_95,pseudupeneus_maculatus,pse_mac,5,1
2009_95,sphoeroides_spengleri,sph_spe,5,2
2009_95,stegastes_variabilis,ste_var,5,2
2009_96,abudefduf_saxatilis,abu_sax,5,8
2009_96,chaetodon_striatus,cha_str,5,1
2009_96,diplodus_argenteus,dip_arg,15,2
2009_96,labrisomus_nuchipinnis,lab_nuc,15,1
2009_96,mycteroperca_acutirostris,myc_acu,25,1
2009_96,epinephelus_marginatus,epi_mar,15,2
2009_96,epinephelus_marginatus,epi_mar,25,1
2009_96,parablennius_pilicornis,par_pil,5,2
2009_96,stegastes_fuscus,ste_fus,5,1
2009_96,stephanolepis_hispidus,ste_his,15,1
2009_97,abudefduf_saxatilis,abu_sax,15,2
2009_97,coryphopterus_glaucofraenum,cor_gla,5,1
2009_97,diplodus_argenteus,dip_arg,15,2
2009_97,labrisomus_nuchipinnis,lab_nuc,15,1
2009_97,epinephelus_marginatus,epi_mar,15,1
2009_97,epinephelus_marginatus,epi_mar,25,1
2009_97,parablennius_pilicornis,par_pil,5,2
2009_97,parablennius_pilicornis,par_pil,7,1
2009_97,sphoeroides_spengleri,sph_spe,15,1
2009_97,stegastes_fuscus,ste_fus,5,2
2009_97,stegastes_variabilis,ste_var,5,1
2009_98,diplodus_argenteus,dip_arg,15,52
2009_98,mycteroperca_acutirostris,myc_acu,15,1
2009_98,epinephelus_marginatus,epi_mar,15,1
2009_98,orthopristis_ruber,ort_rub,5,100
2009_98,parablennius_pilicornis,par_pil,5,1
2009_98,stephanolepis_hispidus,ste_his,15,5
2009_98,diapterus_auratus,dia_aur,25,1
2009_98,seriola_rivoliana,ser_riv,25,4
2009_99,diplodus_argenteus,dip_arg,15,4
2009_99,sphoeroides_spengleri,sph_spe,5,2
2009_99,stephanolepis_hispidus,ste_his,15,5
2009_99,stephanolepis_hispidus,ste_his,25,1
2009_100,anisotremus_virginicus,ani_vir,15,1
2009_100,diplodus_argenteus,dip_arg,15,50
2009_100,diplodus_argenteus,dip_arg,25,1
2009_100,mycteroperca_acutirostris,myc_acu,5,3
2009_100,mycteroperca_acutirostris,myc_acu,15,1
2009_100,parablennius_marmoreus,par_mar,5,6
2009_100,sphoeroides_spengleri,sph_spe,5,1
2009_100,stephanolepis_hispidus,ste_his,15,5
2009_100,diapterus_auratus,dia_aur,25,3
2009_101,coryphopterus_glaucofraenum,cor_gla,5,1
2009_101,diplodus_argenteus,dip_arg,15,80
2009_101,diplodus_argenteus,dip_arg,25,2
2009_101,mycteroperca_acutirostris,myc_acu,15,1
2009_101,parablennius_marmoreus,par_mar,5,1
2009_101,parablennius_pilicornis,par_pil,5,5
2009_101,sphoeroides_spengleri,sph_spe,5,1
2009_101,stegastes_fuscus,ste_fus,5,1
2009_101,stephanolepis_hispidus,ste_his,15,7
2009_101,dules_auriga,dul_aur,5,1
2009_101,halichoeres_poeyi,hal_poe,5,1
2009_101,porichthys_porosissimus,por_por,25,1
2009_102,abudefduf_saxatilis,abu_sax,15,2
2009_102,anisotremus_virginicus,ani_vir,15,1
2009_102,diplodus_argenteus,dip_arg,15,100
2009_102,diplodus_argenteus,dip_arg,25,10
2009_102,mycteroperca_acutirostris,myc_acu,5,1
2009_102,mycteroperca_acutirostris,myc_acu,15,1
2009_102,epinephelus_marginatus,epi_mar,15,2
2009_102,epinephelus_marginatus,epi_mar,25,3
2009_102,parablennius_pilicornis,par_pil,5,1
2009_102,sphoeroides_spengleri,sph_spe,5,2
2009_102,stephanolepis_hispidus,ste_his,15,10
2009_102,diapterus_auratus,dia_aur,15,10
2009_102,diapterus_auratus,dia_aur,25,3
2009_103,chaetodon_striatus,cha_str,5,1
2009_103,diplodus_argenteus,dip_arg,5,2
2009_103,diplodus_argenteus,dip_arg,15,130
2009_103,diplodus_argenteus,dip_arg,25,30
2009_103,epinephelus_marginatus,epi_mar,15,1
2009_103,parablennius_pilicornis,par_pil,5,2
2009_103,sphoeroides_spengleri,sph_spe,5,1
2009_103,stegastes_fuscus,ste_fus,5,1
2009_103,stephanolepis_hispidus,ste_his,15,6
2009_103,diapterus_auratus,dia_aur,25,1
2009_104,abudefduf_saxatilis,abu_sax,15,2
2009_104,anisotremus_virginicus,ani_vir,15,1
2009_104,caranx_crysos,car_cry,15,5
2009_104,chaetodon_striatus,cha_str,5,1
2009_104,diplodus_argenteus,dip_arg,5,1
2009_104,diplodus_argenteus,dip_arg,15,60
2009_104,diplodus_argenteus,dip_arg,25,3
2009_104,haemulon_aurolineatum,hae_aur,15,2
2009_104,kyphosus_sp,kyp_sp,15,5
2009_104,labrisomus_nuchipinnis,lab_nuc,15,1
2009_104,mycteroperca_acutirostris,myc_acu,15,1
2009_104,epinephelus_marginatus,epi_mar,15,4
2009_104,odontoscion_dentex,odo_den,15,1
2009_104,pareques_acuminatus,par_acu,15,2
2009_104,parablennius_pilicornis,par_pil,5,14
2009_104,sphoeroides_spengleri,sph_spe,5,1
2009_104,stegastes_fuscus,ste_fus,5,2
2009_104,stegastes_fuscus,ste_fus,12,1
2009_104,stephanolepis_hispidus,ste_his,15,2
2009_104,gymnothorax_miliaris,gym_mil,50,1
2009_104,stegastes_variabilis,ste_var,5,1
2009_105,azurina_multilineata,azu_mul,5,1
2009_105,diplodus_argenteus,dip_arg,25,10
2009_105,mycteroperca_acutirostris,myc_acu,25,1
2009_105,epinephelus_marginatus,epi_mar,25,1
2009_105,orthopristis_ruber,ort_rub,15,4
2009_105,parablennius_marmoreus,par_mar,5,1
2009_105,parablennius_pilicornis,par_pil,5,2
2009_105,sphoeroides_greeleyi,sph_gre,5,1
2009_105,sphoeroides_spengleri,sph_spe,5,2
2009_105,stegastes_fuscus,ste_fus,5,2
2009_105,stephanolepis_hispidus,ste_his,15,3
2009_106,diplodus_argenteus,dip_arg,15,10
2009_106,orthopristis_ruber,ort_rub,15,1
2009_106,parablennius_pilicornis,par_pil,5,1
2009_106,sphoeroides_spengleri,sph_spe,5,1
2009_106,stephanolepis_hispidus,ste_his,15,2
2009_107,abudefduf_saxatilis,abu_sax,5,6
2009_107,diplodus_argenteus,dip_arg,5,2
2009_107,diplodus_argenteus,dip_arg,15,1
2009_107,mycteroperca_acutirostris,myc_acu,5,3
2009_107,epinephelus_marginatus,epi_mar,15,2
2009_107,orthopristis_ruber,ort_rub,15,1
2009_107,parablennius_marmoreus,par_mar,5,3
2009_107,parablennius_pilicornis,par_pil,5,5
2009_107,sphoeroides_spengleri,sph_spe,5,3
2009_107,stegastes_fuscus,ste_fus,5,1
2009_107,stephanolepis_hispidus,ste_his,15,3
2009_107,stephanolepis_hispidus,ste_his,25,1
2009_107,halichoeres_poeyi,hal_poe,5,1
2009_108,abudefduf_saxatilis,abu_sax,15,2
2009_108,diplodus_argenteus,dip_arg,5,1
2009_108,diplodus_argenteus,dip_arg,15,4
2009_108,hypleurochilus_fissicornis,hyp_fis,5,2
2009_108,mycteroperca_acutirostris,myc_acu,25,1
2009_108,parablennius_pilicornis,par_pil,5,2
2009_108,sphoeroides_spengleri,sph_spe,5,1
2009_108,stephanolepis_hispidus,ste_his,15,2
2009_108,halichoeres_poeyi,hal_poe,5,1
2009_109,anisotremus_virginicus,ani_vir,5,1
2009_109,diplodus_argenteus,dip_arg,5,1
2009_109,diplodus_argenteus,dip_arg,15,12
2009_109,diplodus_argenteus,dip_arg,25,1
2009_109,haemulon_aurolineatum,hae_aur,15,2
2009_109,hypleurochilus_fissicornis,hyp_fis,5,2
2009_109,kyphosus_sp,kyp_sp,25,1
2009_109,epinephelus_marginatus,epi_mar,15,3
2009_109,epinephelus_marginatus,epi_mar,25,1
2009_109,odontoscion_dentex,odo_den,5,1
2009_109,pareques_acuminatus,par_acu,5,1
2009_109,parablennius_marmoreus,par_mar,5,1
2009_109,parablennius_pilicornis,par_pil,5,10
2009_109,stegastes_fuscus,ste_fus,12,2
2009_109,stephanolepis_hispidus,ste_his,15,3
2009_110,diplodus_argenteus,dip_arg,15,10
2009_110,diplodus_argenteus,dip_arg,25,1
2009_110,haemulon_aurolineatum,hae_aur,15,3
2009_110,haemulon_aurolineatum,hae_aur,25,1
2009_110,haemulon_atlanticus,hae_atl,15,2
2009_110,hypleurochilus_fissicornis,hyp_fis,5,1
2009_110,labrisomus_nuchipinnis,lab_nuc,15,1
2009_110,epinephelus_marginatus,epi_mar,15,1
2009_110,epinephelus_marginatus,epi_mar,25,5
2009_110,parablennius_marmoreus,par_mar,5,2
2009_110,parablennius_pilicornis,par_pil,5,10
2009_110,sphoeroides_spengleri,sph_spe,5,1
2009_110,stegastes_fuscus,ste_fus,5,3
2009_110,stephanolepis_hispidus,ste_his,15,2
2009_110,stegastes_variabilis,ste_var,5,1
2009_111,abudefduf_saxatilis,abu_sax,5,3
2009_111,diplodus_argenteus,dip_arg,5,121
2009_111,diplodus_argenteus,dip_arg,15,34
2009_111,diplodus_argenteus,dip_arg,25,3
2009_111,hypleurochilus_fissicornis,hyp_fis,5,4
2009_111,kyphosus_sp,kyp_sp,25,1
2009_111,epinephelus_marginatus,epi_mar,15,2
2009_111,odontoscion_dentex,odo_den,15,1
2009_111,ophioblennius_sp,oph_sp,15,1
2009_111,orthopristis_ruber,ort_rub,15,1
2009_111,pareques_acuminatus,par_acu,5,1
2009_111,parablennius_marmoreus,par_mar,5,3
2009_111,parablennius_pilicornis,par_pil,5,18
2009_111,sphoeroides_spengleri,sph_spe,5,1
2009_111,stegastes_fuscus,ste_fus,12,3
2009_111,stephanolepis_hispidus,ste_his,15,1
2009_112,anisotremus_virginicus,ani_vir,15,4
2009_112,diplodus_argenteus,dip_arg,15,11
2009_112,stephanolepis_hispidus,ste_his,25,1
2009_112,epinephelus_marginatus,epi_mar,15,1
2009_112,epinephelus_marginatus,epi_mar,25,1
2009_112,abudefduf_saxatilis,abu_sax,5,1
2009_112,hypleurochilus_fissicornis,hyp_fis,5,1
2009_112,parablennius_marmoreus,par_mar,5,1
2009_112,bodianus_rufus,bod_ruf,5,2
2009_112,chaetodon_striatus,cha_str,5,1
2009_113,diplodus_argenteus,dip_arg,15,5
2009_113,diplodus_argenteus,dip_arg,25,1
2009_113,anisotremus_virginicus,ani_vir,25,2
2009_113,anisotremus_surinamensis,ani_sur,5,1
2009_113,anisotremus_surinamensis,ani_sur,25,4
2009_113,azurina_multilineata,azu_mul,15,2
2009_113,epinephelus_marginatus,epi_mar,15,2
2009_113,epinephelus_marginatus,epi_mar,25,1
2009_113,stegastes_variabilis,ste_var,12,1
2009_113,haemulon_aurolineatum,hae_aur,15,2
2009_113,holocentrus_adscensionis,hol_ads,25,1
2009_113,parablennius_marmoreus,par_mar,5,6
2009_113,parablennius_pilicornis,par_pil,7,1
2009_113,pareques_acuminatus,par_acu,15,2
2009_113,odontoscion_dentex,odo_den,15,1
2009_113,odontoscion_dentex,odo_den,25,1
2009_113,hypleurochilus_fissicornis,hyp_fis,5,5
2009_114,diplodus_argenteus,dip_arg,15,9
2009_114,diplodus_argenteus,dip_arg,25,3
2009_114,azurina_multilineata,azu_mul,15,2
2009_114,stegastes_fuscus,ste_fus,12,1
2009_114,holocentrus_adscensionis,hol_ads,25,2
2009_114,bodianus_pulchellus,bod_pul,15,1
2009_114,anisotremus_virginicus,ani_vir,15,2
2009_114,anisotremus_virginicus,ani_vir,25,3
2009_114,epinephelus_marginatus,epi_mar,15,3
2009_114,pareques_acuminatus,par_acu,15,2
2009_114,parablennius_pilicornis,par_pil,7,1
2009_114,parablennius_marmoreus,par_mar,5,1
2009_114,odontoscion_dentex,odo_den,5,2
2009_114,odontoscion_dentex,odo_den,15,1
2009_115,diplodus_argenteus,dip_arg,5,2
2009_115,diplodus_argenteus,dip_arg,15,7
2009_115,diplodus_argenteus,dip_arg,25,3
2009_115,diplodus_argenteus,dip_arg,35,1
2009_115,kyphosus_sp,kyp_sp,15,1
2009_115,parablennius_pilicornis,par_pil,5,1
2009_115,epinephelus_marginatus,epi_mar,15,3
2009_115,gymnothorax_vicinus,gym_vic,50,1
2009_116,diplodus_argenteus,dip_arg,15,10
2009_116,diplodus_argenteus,dip_arg,25,1
2009_116,epinephelus_marginatus,epi_mar,15,1
2009_116,parablennius_pilicornis,par_pil,5,1
2009_116,hypsoblennius_invemar,hyp_inv,5,1
2009_117,diplodus_argenteus,dip_arg,5,1
2009_117,diplodus_argenteus,dip_arg,15,6
2009_117,diplodus_argenteus,dip_arg,25,5
2009_117,epinephelus_marginatus,epi_mar,15,1
2009_117,stegastes_variabilis,ste_var,12,1
2009_117,kyphosus_sp,kyp_sp,25,1
2009_117,stegastes_fuscus,ste_fus,5,1
2009_117,epinephelus_marginatus,epi_mar,15,1
2009_118,diplodus_argenteus,dip_arg,5,14
2009_118,diplodus_argenteus,dip_arg,15,8
2009_118,haemulon_aurolineatum,hae_aur,15,2
2009_118,azurina_multilineata,azu_mul,5,2
2009_118,bodianus_rufus,bod_ruf,5,3
2009_118,abudefduf_saxatilis,abu_sax,5,9
2009_118,abudefduf_saxatilis,abu_sax,15,1
2009_118,pareques_acuminatus,par_acu,5,1
2009_118,epinephelus_marginatus,epi_mar,5,2
2009_118,labrisomus_nuchipinnis,lab_nuc,5,1
2009_118,mycteroperca_acutirostris,myc_acu,5,1
2009_119,diplodus_argenteus,dip_arg,5,18
2009_119,haemulon_aurolineatum,hae_aur,5,3
2009_119,anisotremus_virginicus,ani_vir,25,3
2009_119,stegastes_variabilis,ste_var,5,1
2009_119,bodianus_rufus,bod_ruf,5,2
2009_119,epinephelus_marginatus,epi_mar,15,3
2009_119,odontoscion_dentex,odo_den,15,1
2009_119,holocentrus_adscensionis,hol_ads,25,1
2009_119,parablennius_pilicornis,par_pil,5,1
2009_119,pareques_acuminatus,par_acu,15,3
2009_120,abudefduf_saxatilis,abu_sax,20,6
2009_120,odontoscion_dentex,odo_den,25,1
2009_120,bodianus_rufus,bod_ruf,15,1
2009_120,diplodus_argenteus,dip_arg,5,6
